HOLE_ID,EASTING,NORTHING,ELEVATION,TD,PROJECT_FK,START_DATE,END_DATE,GEOLOGIST_NAME,GEOLOGY_GROUP
BDD-17003,2407289.819,4805034.63,906.884,108.8,BNE,16-02-2017 0:00,17-02-2017 0:00,Matias Reinoso,CerroNegro
BDD-17006,2407305.996,4805093.536,914.291,206,BNE,24-02-2017 0:00,26-02-2017 0:00,Matias Albarracin,CerroNegro
BDD-17011,2407270.31,4805005.612,901.686,257.3,BNE,09-03-2017 0:00,13-03-2017 0:00,Matias Reinoso,CerroNegro
BDD-17012,2407204.13,4805076.703,897.371,284,BNE,14-03-2017 0:00,17-03-2017 0:00,Matias Reinoso,CerroNegro
BDD-17017,2407286.108,4805033.193,906.698,266,BNE,27-03-2017 0:00,30-03-2017 0:00,Matias Albarracin,CerroNegro
BDD-17026,2406465.878,4805862.505,823.242,598.5,BNE,24-10-2017 0:00,,Sebastian Uribe,CerroNegro
BDD-19019,2407083.084,4805115.684,891.526,430.5,BNE,23-05-2019 0:00,27-05-2019 0:00,Conrado Gianni,CerroNegro
BDD-9109,2407630.94,4804859.77,894.4,344,BNE,15-11-2009 0:00,20-11-2009 0:00,Marcelo Ortiz,CerroNegro
BDD-9130,2407447.21,4804721.56,881.79,59.6,BNE,29-11-2009 0:00,30-11-2009 0:00,Fabian Ontivero,CerroNegro
EK-320-599W-C002,2394149.963,4808197.481,320.794,5.2,EK,08-07-2015 0:00,,Marcos Estevez,CN_PRODUCCION
EK-320-601W-C005,2394119.987,4808223.12,321.085,5.3,EK,12-08-2015 0:00,,Natalia Rios,CN_PRODUCCION
EK-320-605W-C000A,2394092.012,4808262.983,322.7,11,EK,29-08-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-320-605W-C001,2394095.418,4808264.984,322.609,6.6,EK,05-09-2015 0:00,,Marcos Estevez,CN_PRODUCCION
EK-320-607W-C000,2394085.957,4808300.604,323.14,3.3,EK,06-01-2017 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-320-609E-C000,2394064.04,4808312.63,323.93,11.8,EK,21-10-2015 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-320-609E-C010,2394092.43,4808295.62,322.76,4.9,EK,05-02-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-320-609E-C015,2394104.447,4808279.447,322.22,4.8,EK,08-03-2016 0:00,,Daniel Correa,CN_PRODUCCION
EK-320-609W-C002,2394055.938,4808320.145,324.1,5.1,EK,19-12-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-320-609W-C004,2394049.782,4808325.255,324.18,5.7,EK,24-12-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-320-611E-C000A,2394046.328,4808338.065,323.551,4.45,EK,27-11-2015 0:00,,Natalia Rios,CN_PRODUCCION
EK-320-611W-C000,2394037.61,4808337.13,324.08,5.7,EK,15-11-2015 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-320-613W-C000,2394018.78,4808364.455,324.17,16.1,EK,06-08-2017 0:00,,Tamara Ginestar,CN_PRODUCCION
EK-320-622W-C002,2393919.07,4808471.327,327.69,4.7,EK,18-02-2019 0:00,,Carolina Oppezzo,CN_PRODUCCION
EK-320-622W-C006,2393902.603,4808478.866,327.877,5.7,EK,09-03-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-320-622W-C009,2393893.799,4808485.644,328.1439732,5,EK,22-03-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-320-622W-C015,2393875.176,4808499.127,329.01,5.7,EK,19-04-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-346-601E-C005,2394156.616,4808210.189,348.279,4.9,EK,23-12-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-346-601E-C007,2394162.669,4808206.747,348.528,5.4,EK,29-12-2015 0:00,,Natalia Rios,CN_PRODUCCION
EK-346-603W-C004,2394112.445,4808250.123,349.11,6,EK,25-11-2015 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-346-605E-C005,2394118.138,4808260.698,349.85,4.2,EK,24-11-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-346-605W-C001F,2394110.85,4808281.198,350.044,4.15,EK,08-11-2015 0:00,,Natalia Rios,CN_PRODUCCION
EK-346-605W-C003,2394099.179,4808284.685,350.343,5.25,EK,06-11-2015 0:00,,Natalia Rios,CN_PRODUCCION
EK-346-606E-C000C,2394113.178,4808301.35,350.17,3.6,EK,02-05-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-346-607E-C000,2394064.21,4808279.012,350.63,15.1,EK,06-06-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-346-607W-C000A,2394079.1,4808293.78,350.53,6.5,EK,01-07-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-346-611E-C004,2394058.867,4808332.283,351.72,5.35,EK,09-11-2015 0:00,,Marcos Estevez,CN_PRODUCCION
EK-346-611W-C000,2394028.367,4808334.715,350.874,17.5,EK,11-06-2015 0:00,,Marcos Estevez,CN_PRODUCCION
EK-346-613W-C000A,2394023.353,4808370.706,351.642,6.65,EK,29-11-2015 0:00,,Natalia Rios,CN_PRODUCCION
EK-346-617E-C002,2394004.064,4808420.45,354.078,4.6,EK,08-11-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-346-617W-C003,2393985.525,4808431.461,353.885,4.8,EK,14-09-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-346-621E-C000,2393945.615,4808453.126,354.733,8.2,EK,14-08-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-346-621W-C000A,2393947.972,4808463.268,354.7534,3.6,EK,20-01-2018 0:00,,Tamara Ginestar,CN_PRODUCCION
EK-346-GTN-C000,2393884.754,4808471.87,354.948,1.9,EK,30-01-2018 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-346-GTW-CB,2394056.085,4808274.667,350.63,2.2,EK,08-06-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-372-595W-C002,2394208.98,4808173.61,377.8,4.3,EK,26-10-2014 0:00,,Daniel Correa,CN_PRODUCCION
EK-372-601E-C016,2394192.683,4808196.83,376.814,6.1,EK,11-03-2017 0:00,,Daniel Correa,CN_PRODUCCION
EK-372-601E-C017,2394195.066,4808192.513,377.04,5,EK,31-03-2017 0:00,,Daniel Correa,CN_PRODUCCION
EK-372-603W-C002,2394116.01,4808251.25,376.3,5.2,EK,15-01-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-372-603W-C003,2394113.486,4808253.869,376.359,4.95,EK,27-01-2016 0:00,,Natalia Rios,CN_PRODUCCION
EK-372-603W-C004,2394110.365,4808255.546,376.172,5,EK,30-01-2013 0:00,,Pablo Ribero,CN_PRODUCCION
EK-372-605E-C000,2394094.632,4808258.159,377.084,7.75,EK,02-01-2016 0:00,,Marcos Estevez,CN_PRODUCCION
EK-372-605E-C001,2394117.11,4808278.8,377.7,4.8,EK,13-08-2016 0:00,,Marcos Estevez,CN_PRODUCCION
EK-372-605W-C002,2394102.77,4808282.48,378.2,4.3,EK,02-06-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-372-606E-C000F,2394100.18,4808291,378.7,7.6,EK,21-10-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-372-607W-C000A,2394089.5,4808305.97,378.93,15.3,EK,09-09-2016 0:00,,Marcos Estevez,CN_PRODUCCION
EK-372-607W-C000C,2394109.45,4808330.52,378.77,10.4,EK,16-10-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-372-609W-C000,2394062.68,4808321.484,378.922,8.45,EK,23-02-2016 0:00,,Marcos Estevez,CN_PRODUCCION
EK-372-611W-C000D,2394061.297,4808365.495,379.72,12.3,EK,23-01-2017 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-372-615W-C000,2394018.739,4808406.232,380.087,7.4,EK,22-04-2016 0:00,,Natalia Rios,CN_PRODUCCION
EK-372-617W-C003,2393988.07,4808433.76,381.55,6.1,EK,13-09-2016 0:00,,Marcos Estevez,CN_PRODUCCION
EK-372-619E-C001,2393979.579,4808443.983,382.029,4.3,EK,21-09-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-372-619W-C004,2393965.9,4808455.497,381.1235,5.9,EK,16-11-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-372-621E-C000,2393953.41,4808463.356,382.756,20.2,EK,09-08-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-398-589E-C017,2394346.708,4808095.405,405.5721,5,EK,03-01-2018 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-398-589E-C018,2394350.117,4808093.945,405.689,5.5,EK,05-01-2018 0:00,,Tamara Ginestar,CN_PRODUCCION
EK-398-595E-C000,2394206.323,4808155.75,401.631,22.5,EK,10-06-2014 0:00,,Daniel Correa,CN_PRODUCCION
EK-398-595W-C001F,2394222.828,4808181.533,402.212,9.3,EK,10-09-2014 0:00,,Marcos Estevez,CN_PRODUCCION
EK-398-603E-C008,2394154.9,4808232.87,399.611,5.5,EK,10-09-2016 0:00,,Marcos Estevez,CN_PRODUCCION
EK-398-603E-C013,2394165.8,4808222.2,400.1,4.4,EK,08-11-2016 0:00,,Pablo Ribero,CN_PRODUCCION
EK-398-603E-C025,2394202.549,4808197.292,402.501,5.7,EK,12-03-2017 0:00,,Daniel Correa,CN_PRODUCCION
EK-398-603W-C003,2394117.782,4808259.042,401.273,5.1,EK,05-07-2016 0:00,,Marcos Estevez,CN_PRODUCCION
EK-398-605W-C004,2394101.12,4808291.35,402.42,4.9,EK,20-08-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-398-605W-C005,2394098.545,4808294.557,403.1385,5.9,EK,22-08-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-398-607E-C000B,2394061.881,4808280.501,403.274,4.1,EK,04-05-2018 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-398-609E-C000,2394072.83,4808323.85,404.23,14.1,EK,24-06-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-398-609E-C000A,2394083.81,4808332.8,404.306,4,EK,29-08-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-398-613W-C000A,2394043.35,4808386.33,405.16,6.8,EK,16-11-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-398-613W-C008,2394034.82,4808411.05,405.55,5.9,EK,11-12-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-398-613W-C012,2394027.919,4808420.903,407.64,4.9,EK,05-01-2017 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-398-613W-C015,2394022.297,4808426.681,407.58,4.9,EK,13-01-2017 0:00,,Maximiliano Falcone,CN_PRODUCCION
EK-398-617E-C005,2394021.675,4808432.74,407,4.8,EK,16-08-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-398-617W-C001,2394000.96,4808435.787,406,6.6,EK,19-06-2017 0:00,,Tamara Ginestar,CN_PRODUCCION
EK-398-617W-C004,2393993.06,4808443.6,406.9737,5,EK,06-08-2017 0:00,,Tamara Ginestar,CN_PRODUCCION
EK-398-619W-C000,2393979.25,4808454.95,407.3767,14.3,EK,14-08-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-398-621W-C013,2393929.878,4808514.538,408.034,5.1,EK,06-04-2018 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-424-589W-C000A,2394303.964,4808142.481,428.502,9.2,EK,20-03-2014 0:00,,Pablo Ribero,CN_PRODUCCION
EK-424-591E-C012,2394306.776,4808128.063,428.84,4.4,EK,07-04-2013 0:00,,Fernanda Beretta,CN_PRODUCCION
EK-424-591E-C027,2394346.179,4808104.31,430.19,4.55,EK,18-05-2013 0:00,,Pablo Ribero,CN_PRODUCCION
EK-424-591E-C028,2394348.674,4808102.107,430.19,4.35,EK,20-05-2013 0:00,,Pablo Ribero,CN_PRODUCCION
EK-424-597E-C003,2394214.976,4808194.975,426.6,4.8,EK,25-11-2012 0:00,,Fernanda Beretta,CN_PRODUCCION
EK-424-597E-C015,2394246.595,4808168.224,427.14,4.7,EK,29-01-2013 0:00,,Pablo Ribero,CN_PRODUCCION
EK-424-597E-C018,2394251.968,4808162.754,427.29,3.8,EK,08-02-2013 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-424-597E-C023,2394267.903,4808157.463,427.67,5.45,EK,23-02-2013 0:00,,Marcos Estevez,CN_PRODUCCION
EK-424-597E-C024,2394270.173,4808157.103,427.65,5.05,EK,26-02-2013 0:00,,Marcos Estevez,CN_PRODUCCION
EK-424-597W-C005,2394184.712,4808212.001,426.8,4.85,EK,26-11-2012 0:00,,Fernanda Beretta,CN_PRODUCCION
EK-424-597W-C009,2394173.587,4808220.493,426.86,4.35,EK,04-12-2012 0:00,,Pablo Ribero,CN_PRODUCCION
EK-424-597W-C011,2394169.724,4808222.086,426.89,4.65,EK,07-12-2012 0:00,,Pablo Ribero,CN_PRODUCCION
EK-424-597W-C019,2394150.551,4808240.845,427.44,4.7,EK,06-01-2013 0:00,,Pablo Ribero,CN_PRODUCCION
EK-424-605W-C006,2394086.677,4808309.845,429.3,4.07,EK,07-04-2013 0:00,,Fernanda Beretta,CN_PRODUCCION
EK-424-607W-C008,2394050.56,4808358.51,430.8,4.4,EK,11-06-2013 0:00,,Maximiliano Falcone,CN_PRODUCCION
EK-424-607W-C009,2394047.76,4808360.25,430.8,5.2,EK,19-06-2013 0:00,,Pablo Ribero,CN_PRODUCCION
EK-424-607W-C011,2394043.5,4808364.74,430.8,5.1,EK,23-06-2013 0:00,,Monica Arrese,CN_PRODUCCION
EK-424-611W-C001,2394039.77,4808376.99,431.33,4.5,EK,15-07-2013 0:00,,Pablo Ribero,CN_PRODUCCION
EK-424-611W-C002,2394039.28,4808380.05,431.42,4.5,EK,17-07-2013 0:00,,Pablo Ribero,CN_PRODUCCION
EK-424-615E-C000C,2394051.334,4808435.499,432.388,18.8,EK,22-02-2018 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-424-615W-C005,2394015.059,4808426.154,432.5,5.1,EK,05-10-2013 0:00,,Monica Arrese,CN_PRODUCCION
EK-424-615W-C019,2394001.346,4808460.503,433,5.2,EK,22-11-2013 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-424-616E-C005F,2394039.258,4808449.814,430.826,3.5,EK,12-08-2014 0:00,,Pablo Ribero,CN_PRODUCCION
EK-424-617W-C019F,2394005.568,4808464.257,432.85,19.4,EK,06-07-2014 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-424-619E-C000,2393973.52,4808436.079,431.697,33,EK,25-07-2014 0:00,,Daniel Correa,CN_PRODUCCION
EK-424-619E-C000A,2393998.28,4808471.9,433.05,15.1,EK,25-07-2014 0:00,,Leonardo Pizarro,CN_PRODUCCION
EDD-935,2394075.801,4808077.502,668.489,444,EK,19-02-2009 0:00,24-02-2009 0:00,Analia Bruna,CerroNegro
EDD-965,2394416.15,4807922.82,643.98,180,EK,25-04-2009 0:00,27-04-2009 0:00,Daniel Correa,CerroNegro
EDD-973,2393901.213,4808219.721,668.798,452,EK,10-05-2009 0:00,17-05-2009 0:00,Daniel Correa,CerroNegro
EDD-974,2394148.18,4808112.87,648.36,280.5,EK,12-05-2009 0:00,17-05-2009 0:00,Fabian Ontivero,CerroNegro
EDD-977,2394021.35,4808199.66,650.22,350,EK,18-05-2009 0:00,23-05-2009 0:00,Marcelo Ortiz,CerroNegro
EK-216-601E-C006,2394116.277,4808155.07,216.065,4.6,EK,27-08-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-216-601W-C000,2394097.114,4808169.673,215.396,27.5,EK,22-04-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-242-603E-C002,2394109.93,4808203.799,243.528,5.35,EK,09-02-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-242-603E-C005,2394115.689,4808194.551,243.293,5.2,EK,23-02-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-242-603E-C009,2394122.597,4808182.879,243.994,5.3,EK,08-03-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-242-603E-C013,2394131.446,4808171.713,244.348,5.7,EK,24-03-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-246-601E-C004,2394114.486,4808162.49,215.802,4.7,EK,23-08-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-268-604W-C000A,2394104.824,4808250.879,270.5,7.5,EK,27-09-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-294-601E-C003,2394137.71,4808197.49,296.39,5.9,EK,19-10-2015 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-294-603E-C000,2394099.033,4808212.559,296.58,10.5,EK,12-10-2015 0:00,,Natalia Rios,CN_PRODUCCION
EK-294-603W-C000A,2394106.31,4808230.33,296.99,11.4,EK,20-10-2015 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-294-603W-C002,2394110.246,4808244.904,297.42,4.8,EK,13-12-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-294-606W-C003,2394083.92,4808290.532,298.3961,5,EK,18-04-2017 0:00,,Daniel Correa,CN_PRODUCCION
EK-294-612W-C001,2394020.716,4808342.863,299.5424,5.3,EK,25-08-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-294-612W-C002,2394020.048,4808345.732,299.61,6.2,EK,26-08-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-294-624E-C004,2393904.127,4808468.057,303.961,5,EK,12-06-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-294-624E-C005,2393907.176,4808466.594,303.511,5.2,EK,15-06-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-320-598E-C004,2394182.499,4808170.193,320.874,6.2,EK,10-05-2017 0:00,,Daniel Correa,CN_PRODUCCION
EK-320-599E-C002,2394163.461,4808191.967,320.757,4.87,EK,11-09-2015 0:00,,Pablo Ribero,CN_PRODUCCION
EK-320-602W-C000,2394123.27,4808232,321.39,9.5,EK,15-01-2016 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-320-602W-C000A,2394129.26,4808239.31,321.166,3.3,EK,26-01-2016 0:00,,Natalia Rios,CN_PRODUCCION
EK-320-602W-C006F,2394120.702,4808231.713,321.584,3.65,EK,06-01-2016 0:00,,Natalia Rios,CN_PRODUCCION
EK-320-605E-C003,2394109.637,4808256.318,322.468,5.1,EK,13-09-2015 0:00,,Natalia Rios,CN_PRODUCCION
EK-320-609E-C000A,2394071.269,4808318.784,323.077,5.8,EK,27-11-2015 0:00,,Marcos Estevez,CN_PRODUCCION
EK-320-609E-C006,2394081.346,4808303.888,323.152,5.75,EK,21-01-2016 0:00,,Natalia Rios,CN_PRODUCCION
EK-320-609E-C007,2394083.14,4808301.413,323.8,5.2,EK,24-01-2016 0:00,,Natalia Rios,CN_PRODUCCION
EK-320-609E-C016,2394106.804,4808276.994,322.582,4.6,EK,22-03-2016 0:00,,Maximiliano Falcone,CN_PRODUCCION
EK-320-609W-C000,2394057.363,4808313.256,323.93,14.9,EK,21-10-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-320-609W-C000A,2394067.688,4808323.49,323.077,5.35,EK,27-11-2015 0:00,,Natalia Rios,CN_PRODUCCION
MC-550-GTE-C001,2398636.24,4809292.57,552.4,4.85,MCEN,12-10-2013 0:00,,Pablo Ribero,CN_PRODUCCION
MC1-450-559W-C002,2398333.815,4809603.681,456.227,4.6,MCEN,01-02-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-450-559W-C009,2398317.15,4809613.11,457.15,4.9,MCEN,22-03-2018 0:00,,Francis Gauman,CN_PRODUCCION
MC1-450-582E-C003,2398724.67,4809324.36,454.16,4.2,MCEN,22-10-2017 0:00,,Carlos Allis,CN_PRODUCCION
MC1-475-582E-C006,2398720.317,4809311.418,478.319,4.5,MCEN,04-05-2018 0:00,,Francis Gauman,CN_PRODUCCION
MC1-475-582E-C009,2398728.15,4809309.501,478.168,4,MCEN,12-05-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-475-582E-C011,2398737.438,4809306.58,478.735,4.05,MCEN,20-05-2018 0:00,,Francis Gauman,CN_PRODUCCION
MC1-475-585E-C007,2398781.142,4809286.13,480.0284,4.4,MCEN,25-10-2017 0:00,,Carlos Allis,CN_PRODUCCION
MC1-500-585E-C004,2398763.257,4809275.999,508.0624,5,MCEN,29-09-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-500-585E-C007,2398774.03,4809271.13,507.8,4.5,MCEN,07-10-2018 0:00,,Agustina Canale,CN_PRODUCCION
MC1-500-585E-C009,2398781.043,4809264.687,507.976,4.7,MCEN,14-10-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC1-500-585W-C000A,2398746.644,4809276.666,507.793,5.3,MCEN,23-08-2017 0:00,,Francis Gauman,CN_PRODUCCION
MC1-500-585W-C013,2398716.445,4809290.348,507.5002,4.6,MCEN,10-10-2017 0:00,,Francis Gauman,CN_PRODUCCION
MC1-500-585W-C015,2398712.562,4809293.479,507.337,4.5,MCEN,25-10-2017 0:00,,Carlos Allis,CN_PRODUCCION
MC1-525-582E-C005,2398708.296,4809287.185,530.5656,4.8,MCEN,31-08-2017 0:00,,Carlos Allis,CN_PRODUCCION
MC1-525-582E-C010,2398719.1,4809277.733,530.772,5.1,MCEN,13-10-2017 0:00,,Carlos Allis,CN_PRODUCCION
MC1-525-582E-C020,2398745.704,4809263.656,531.2119,4.2,MCEN,12-11-2017 0:00,,Carlos Allis,CN_PRODUCCION
MC1-525-582E-C022,2398751.448,4809261.963,531.479,4.7,MCEN,16-11-2017 0:00,,Francis Gauman,CN_PRODUCCION
MC2-525-585E-C012,2398797.55,4809262.877,531.84,4.7,MCEN,27-12-2018 0:00,,Francis Gauman,CN_PRODUCCION
MC2-550-582E-C000,2398710.249,4809321.121,555.48,5.9,MCEN,12-08-2018 0:00,,Francis Gauman,CN_PRODUCCION
MC2-550-582E-C002,2398717.568,4809325.928,555.531,5.4,MCEN,22-08-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC2-550-582E-C004,2398723.931,4809324.729,556.044,4.9,MCEN,28-08-2018 0:00,,Agustina Canale,CN_PRODUCCION
MC2-550-585E-C009,2398782.226,4809273.633,557.765,4.8,MCEN,22-10-2018 0:00,,Agustina Canale,CN_PRODUCCION
MC2-550-585E-C010,2398783.492,4809270.6,557.793,4.4,MCEN,25-10-2018 0:00,,Carlos Allis,CN_PRODUCCION
MC2-550-585E-C014,2398787.824,4809262.977,557.608,4.4,MCEN,05-11-2018 0:00,,Francis Gauman,CN_PRODUCCION
MDD-1007,2398977.18,4809808.58,675.19,201,MN,25-01-2010 0:00,28-01-2010 0:00,Paula Oviedo,CerroNegro
MDD-1009,2398640.04,4809528.52,651.49,251.3,MCEN,31-01-2010 0:00,04-02-2010 0:00,Marcelo Ortiz,CerroNegro
MDD-1013,2398754.17,4809909.02,657.8,208.5,MN,11-02-2010 0:00,13-02-2010 0:00,Analia Bruna,CerroNegro
MDD-1027,2398760.67,4809369.36,646.97,224,MCEN,28-03-2010 0:00,31-03-2010 0:00,Analia Bruna,CerroNegro
MDD-1053,2398481.02,4809529.09,638.47,201,MCEN,01-05-2010 0:00,03-05-2010 0:00,Daniel Correa,CerroNegro
MDD-1056,2398703.19,4809452.15,647.92,240,MCEN,04-05-2010 0:00,06-05-2010 0:00,Mercedes Barros,CerroNegro
MDD-1065,2398412.25,4809611.23,648.65,209,MCEN,16-05-2010 0:00,18-05-2010 0:00,Daniel Correa,CerroNegro
MDD-1068,2398593.17,4809901.33,661.35,13.2,MN,21-05-2010 0:00,22-05-2010 0:00,Daniel Correa,CerroNegro
EK-268-604W-C000,2394098.84,4808245.35,270,8.5,EK,04-08-2017 0:00,,Tamara Ginestar,CN_PRODUCCION
EK-268-604W-C001,2394098.03,4808246.579,270.432,8.7,EK,24-10-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-294-601E-C002,2394135.231,4808199.22,296.33,5,EK,16-10-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-294-601E-C006,2394148.171,4808193.246,296.36,5.85,EK,31-10-2015 0:00,,Natalia Rios,CN_PRODUCCION
EK-294-601W-C001,2394123.08,4808207.62,296.3,4.5,EK,16-10-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-294-603E-C000A,2394110.19,4808226.79,296.7,12.2,EK,20-10-2015 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-294-603W-C001,2394112.9,4808242.445,297.16,5.6,EK,11-12-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-294-606E-C001,2394100.818,4808278.477,298.401,4.8,EK,15-10-2017 0:00,,Tamara Ginestar,CN_PRODUCCION
EK-294-606W-C000,2394084.494,4808275.911,297.663,9.7,EK,03-04-2017 0:00,,Marcos Estevez,CN_PRODUCCION
EK-294-606W-C006,2394079.467,4808295.465,298.938,5.3,EK,26-06-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-294-612E-C000,2394024.612,4808335.321,299.727,14.5,EK,15-08-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-294-617E-C001,2393974.143,4808402.366,301.249278,6.4,EK,23-01-2019 0:00,,Carolina Oppezzo,CN_PRODUCCION
EK-294-624E-C000,2393889.305,4808466.18,303.4036808,11.3,EK,24-05-2019 0:00,,Carolina Oppezzo,CN_PRODUCCION
EK-294-624E-C007,2393911.391,4808464.269,303.469,4.7,EK,20-06-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-294-624W-C006,2393871.71,4808483.516,303.689,4.6,EK,14-06-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-294-624W-C008,2393866.344,4808487.77,303.666,4.7,EK,20-06-2019 0:00,,Valeria Alvarez,CN_PRODUCCION
EK-320-601E-C000A,2394135.64,4808209.36,320.6,4.1,EK,29-06-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-320-601E-C001,2394138.74,4808210.734,320.6,4.9,EK,07-07-2015 0:00,,Daniel Correa,CN_PRODUCCION
EK-320-601W-C003,2394123.58,4808216.8,321.3,5.4,EK,24-07-2015 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-320-603E-C000,2394097.333,4808217.683,320.486,21.1,EK,16-07-2015 0:00,,Natalia Rios,CN_PRODUCCION
EK-320-603E-C000C,2394115.79,4808233.5,321.68,4.2,EK,03-08-2015 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-320-603W-C000A,2394119.32,4808243.54,321.99,7.4,EK,26-09-2015 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-320-605W-C000,2394089.04,4808261.44,322.36,7.3,EK,23-08-2015 0:00,,Leonardo Pizarro,CN_PRODUCCION
EK-320-605W-C002,2394093.659,4808270.15,322.986,5.25,EK,09-09-2015 0:00,,Pablo Ribero,CN_PRODUCCION
EK-320-609E-C013,2394100.407,4808286.953,322.7852,4.95,EK,28-02-2016 0:00,,Marcos Estevez,CN_PRODUCCION
EK-320-611W-C002,2394036.87,4808343.488,324.188,4.35,EK,04-01-2016 0:00,,Natalia Rios,CN_PRODUCCION
EK-320-613W-C001,2394020.143,4808367.672,324.484,6.3,EK,25-08-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-320-617W-C001,2393981.683,4808413.408,326.38,4.8,EK,14-09-2017 0:00,,Mauro Alcaide,CN_PRODUCCION
EK-320-617W-C005,2393973.296,4808419.234,326.6122,5,EK,28-05-2018 0:00,,Tamara Ginestar,CN_PRODUCCION
EK-346-598E-C001,2394179.054,4808188.377,349.43,5,EK,15-02-2017 0:00,,Daniel Correa,CN_PRODUCCION
